onset_year,onset_month,notified,confirmed,hospitalised,hosp_known,deaths,outcome_known,lab_confirmed,crit_known,severe,sev_known,population,days_in_month,person_years,incidence_per_100k_py,incidence_lo,incidence_hi,confirmed_among_notified,confirmed_among_notified_lo,confirmed_among_notified_hi,H,H_lo,H_hi,lab_share,lab_share_lo,lab_share_hi,severe_share,severe_share_lo,severe_share_hi,cfr,cfr_lo,cfr_hi,hosp_completeness,outcome_completeness,criterion_completeness,H_worst_case_bound,month_start
2023,9,467,86,31,86,2,77,61,85,28,82,11222292,30.0,921748.8295687885,9.330090502011531,7.462868086998356,11.522585868824363,0.1841541755888651,0.15002290177598845,0.22234315577936073,0.36046511627906974,0.25967428665044767,0.4711650526628613,0.7176470588235294,0.6095962174549052,0.8099898660260234,0.34146341463414637,0.24026548495806144,0.45448732122976415,0.025974025974025976,0.0031612003000158206,0.09069715510534071,1.0,0.8953488372093024,0.9883720930232558,0.36046511627906974,2023-09-01
2023,10,236,41,26,41,4,34,32,40,17,39,11222292,31.0,952473.7905544147,4.304580389150106,3.089041206197305,5.8396493549034085,0.17372881355932204,0.12764915572085345,0.22821167599418368,0.6341463414634146,0.46936254803283345,0.7787721379389346,0.8,0.6435219813207653,0.9094775906000093,0.4358974358974359,0.27810762967640934,0.6037919829857288,0.11764705882352941,0.03300168033646957,0.2745034871423555,1.0,0.8292682926829268,0.975609756097561,0.6341463414634146,2023-10-01
2023,11,228,64,39,63,3,55,48,64,33,63,11222292,30.0,921748.8295687885,6.943323164287652,5.34720489629406,8.866468672069615,0.2807017543859649,0.22338143889468978,0.34382399925300716,0.6190476190476191,0.48796339720069093,0.7385486897528574,0.75,0.6260095431181809,0.8498444259147272,0.5238095238095238,0.3940837550784627,0.6512232887337102,0.05454545454545454,0.011393006272708745,0.1512349547665995,0.984375,0.859375,1.0,0.625,2023-11-01
2023,12,202,54,41,53,4,48,46,52,26,51,11222292,31.0,952473.7905544147,5.669447341807458,4.259063333273652,7.397398972280217,0.26732673267326734,0.2076501629410763,0.33397029280615775,0.7735849056603774,0.6379040768369848,0.8771726434175638,0.8846153846153846,0.7655916774948948,0.9564587960113129,0.5098039215686274,0.36595713967096405,0.6524720370048858,0.08333333333333333,0.02317349513676101,0.19982801419938093,0.9814814814814815,0.8888888888888888,0.9629629629629629,0.7777777777777778,2023-12-01
2024,1,259,68,44,67,3,61,64,66,31,66,11229915,31.0,953120.7802874743,7.134457815460729,5.540185655872056,9.04462529187839,0.2625482625482625,0.21002391940715906,0.320596635051146,0.6567164179104478,0.5306170830702144,0.768466602248849,0.9696969696969697,0.8947833514203487,0.9963088610385701,0.4696969696969697,0.34562130276322106,0.596579946558275,0.04918032786885246,0.010259315168320791,0.13706922191589432,0.9852941176470589,0.8970588235294118,0.9705882352941176,0.6617647058823529,2024-01-01
2024,2,237,64,46,60,4,58,58,63,24,59,11229915,29.0,891629.1170431211,7.17787236606191,5.527836362016403,9.165982766456978,0.270042194092827,0.2146061704883379,0.33133060488085514,0.7666666666666667,0.6396172128942423,0.866162656111152,0.9206349206349206,0.8244240502751522,0.9737276593559724,0.4067796610169492,0.28069620116242716,0.5425481076171178,0.06896551724137931,0.01910931186120434,0.16726813286166403,0.9375,0.90625,0.984375,0.78125,2024-02-01
2024,3,205,52,31,48,8,47,43,52,28,51,11229915,31.0,953120.7802874743,5.4557618588817345,4.074623909547721,7.154505824571943,0.25365853658536586,0.19561917054465874,0.31897036554150615,0.6458333333333334,0.49456825543663036,0.7783940670881664,0.8269230769230769,0.696719893896867,0.9176743145579072,0.5490196078431373,0.4034188229047924,0.6887249726088704,0.1702127659574468,0.07646947801106858,0.30809127462581226,0.9230769230769231,0.9038461538461539,1.0,0.6730769230769231,2024-03-01
2024,4,169,49,32,49,3,47,35,48,25,48,11229915,30.0,922374.9486652977,5.312373245923945,3.9301229723643925,7.02323915959097,0.28994082840236685,0.2228223993622404,0.3645907281830108,0.6530612244897959,0.5036128022805357,0.783275621892519,0.7291666666666666,0.5815436346738114,0.8472181313917835,0.5208333333333334,0.3718701677416545,0.6671336637863312,0.06382978723404255,0.013361769497254934,0.17539243001292093,1.0,0.9591836734693877,0.9795918367346939,0.6530612244897959,2024-04-01
2024,5,3520,598,147,521,21,536,272,591,133,549,11229915,31.0,953120.7802874743,62.74126137713995,57.81271852400026,67.97764997323127,0.16988636363636364,0.1576165533236318,0.18270701445634438,0.2821497120921305,0.24387546431653945,0.32291607866254085,0.4602368866328257,0.4194931225206219,0.5013798878049764,0.24225865209471767,0.20697706783456352,0.28034072108659447,0.03917910447761194,0.02441321938102754,0.05926777105984714,0.8712374581939799,0.8963210702341137,0.9882943143812709,0.3745819397993311,2024-05-01
2024,6,2357,272,54,207,6,245,136,270,58,247,11229915,30.0,922374.9486652977,29.48909230390435,26.088389271543214,33.20996774626769,0.11540093338990241,0.10277402240993226,0.12899222122952939,0.2608695652173913,0.2024562366334434,0.32627001280949086,0.5037037037037037,0.4424589005443276,0.5648663332846566,0.23481781376518218,0.18340140317356518,0.2927189617358424,0.024489795918367346,0.009039171150422683,0.05253911080370482,0.7610294117647058,0.9007352941176471,0.9926470588235294,0.4375,2024-06-01
2024,7,449,80,28,63,2,72,51,80,23,70,11229915,31.0,953120.7802874743,8.393479782894977,6.655507455399039,10.446412146990198,0.17817371937639198,0.14388451271490454,0.21676797433706488,0.4444444444444444,0.31917312627195704,0.5751123730173897,0.6375,0.5223872787351915,0.742105104628382,0.32857142857142857,0.22094935635964047,0.4512191027048736,0.027777777777777776,0.0033819003261732405,0.09676728911341521,0.7875,0.9,1.0,0.5625,2024-07-01
2024,8,155,24,14,22,0,18,19,24,9,20,11229915,31.0,953120.7802874743,2.518043934868493,1.613358261903436,3.7466497774796768,0.15483870967741936,0.10179831083096,0.22157174946695635,0.6363636363636364,0.40657666882564664,0.8280205623536676,0.7916666666666666,0.5784871563627474,0.928681382801945,0.45,0.23057789677592416,0.6847218669594515,0.0,0.0,0.1853019681378522,0.9166666666666666,0.75,1.0,0.6666666666666666,2024-08-01
2024,9,111,24,13,22,0,22,14,24,8,24,11229915,30.0,922374.9486652977,2.6019787326974426,1.6671368706335503,3.8715381033956655,0.21621621621621623,0.14371653161166956,0.3044162417582939,0.5909090909090909,0.36354696172973133,0.7929068770028508,0.5833333333333334,0.3664306456563624,0.7789030946533215,0.3333333333333333,0.15630228570913526,0.5532196156596481,0.0,0.0,0.15437251281557454,0.9166666666666666,0.9166666666666666,1.0,0.625,2024-09-01
2024,10,116,29,19,27,2,23,21,29,9,24,11229915,31.0,953120.7802874743,3.042636421299429,2.037701363691816,4.3697334377732,0.25,0.1742603714643702,0.3389208358989211,0.7037037037037037,0.49818633362999865,0.8624734460594208,0.7241379310344828,0.5276155175699662,0.8726598858977699,0.375,0.1879929281960023,0.594063615992056,0.08695652173913043,0.01070996603787589,0.2803793359094109,0.9310344827586207,0.7931034482758621,1.0,0.7241379310344828,2024-10-01
2024,11,131,27,18,26,1,24,19,26,10,26,11229915,30.0,922374.9486652977,2.927226074284623,1.9290604279216372,4.258960252769936,0.20610687022900764,0.14043640312467795,0.2855244350139168,0.6923076923076923,0.48210356355425843,0.8567400020722964,0.7307692307692307,0.5221252103061685,0.884267786708496,0.38461538461538464,0.2022602436550204,0.5942924647014085,0.041666666666666664,0.0010543524454697483,0.2112016834569731,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.7037037037037037,2024-11-01
2024,12,117,23,15,22,2,20,21,23,7,22,11229915,31.0,953120.7802874743,2.413125437582306,1.5297145271187087,3.6208729899293517,0.19658119658119658,0.12888645978112653,0.28022181643238575,0.6818181818181818,0.45127557242622957,0.8613534784462021,0.9130434782608695,0.7196206640905891,0.9892900339621241,0.3181818181818182,0.13864652155379784,0.5487244275737704,0.1,0.012348527170294813,0.31698271401908235,0.9565217391304348,0.8695652173913043,1.0,0.6956521739130435,2024-12-01
2025,1,159,40,25,39,1,36,30,40,14,36,11233263,31.0,953404.9363449692,4.195489080783074,2.997318909564481,5.713065339560582,0.25157232704402516,0.18621034569776448,0.32643402909565794,0.6410256410256411,0.471795113625412,0.7879628144392001,0.75,0.5880380198485702,0.873085201067155,0.3888888888888889,0.2314244016621428,0.5653619525515745,0.027777777777777776,0.0007030252059047804,0.14528926474685327,0.975,0.9,1.0,0.65,2025-01-01
2025,2,169,52,36,51,4,46,43,50,14,49,11233263,28.0,861139.9425051335,6.038507498412782,4.50984622632688,7.918699200329613,0.3076923076923077,0.23909427676193176,0.38317940657492294,0.7058823529411765,0.5617112778531771,0.8251196432156539,0.86,0.7326039975029917,0.9418082996596279,0.2857142857142857,0.16584179165458152,0.4326297196464936,0.08695652173913043,0.024203070802934587,0.2079173248839477,0.9807692307692307,0.8846153846153846,0.9615384615384616,0.7115384615384616,2025-02-01
2025,3,223,54,34,53,2,48,39,53,22,51,11233263,31.0,953404.9363449692,5.66391025905715,4.254903706295333,7.390174280387498,0.242152466367713,0.1874558990606655,0.30384182221494854,0.6415094339622641,0.4980332239905668,0.7685690531287002,0.7358490566037735,0.59672076915,0.8474316399025806,0.43137254901960786,0.2934548738405946,0.5775467741928846,0.041666666666666664,0.0050864679300329785,0.1425409732013774,0.9814814814814815,0.8888888888888888,0.9814814814814815,0.6481481481481481,2025-03-01
2025,4,181,39,24,37,1,36,29,39,20,37,11233263,30.0,922649.9383983572,4.226955248888948,3.005778392786576,5.7783869750624985,0.2154696132596685,0.15793254689567118,0.28256943931284845,0.6486486486486487,0.47461125562602574,0.7979001847159973,0.7435897435897436,0.5787261156214303,0.8696232007644127,0.5405405405405406,0.3692195701065401,0.7051268717713555,0.027777777777777776,0.0007030252059047804,0.14528926474685327,0.9487179487179487,0.9230769230769231,1.0,0.6666666666666666,2025-04-01
2025,5,152,15,10,14,3,12,9,14,6,14,11233263,31.0,953404.9363449692,1.5733084052936526,0.8805687712262507,2.594932953287555,0.09868421052631579,0.05629197330027038,0.15753818993943242,0.7142857142857143,0.41896474281633916,0.9161106816928725,0.6428571428571429,0.3513801106159918,0.8724015701408404,0.42857142857142855,0.17661108998211794,0.7113905999616925,0.25,0.05486064452799274,0.5718584618781891,0.9333333333333333,0.8,0.9333333333333333,0.7333333333333333,2025-05-01
2025,6,92,27,18,26,2,23,21,27,16,26,11233263,30.0,922649.9383983572,2.9263536338461944,1.9284854841753116,4.257690897736918,0.29347826086956524,0.2031172415345918,0.39758125373992526,0.6923076923076923,0.48210356355425843,0.8567400020722964,0.7777777777777778,0.577416939955621,0.9137830600524333,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.08695652173913043,0.01070996603787589,0.2803793359094109,0.9629629629629629,0.8518518518518519,1.0,0.7037037037037037,2025-06-01
2025,7,114,33,10,31,2,28,25,33,13,31,11233263,31.0,953404.9363449692,3.461278491646036,2.3825848500233335,4.860921891891759,0.2894736842105263,0.20835742847140348,0.3818562608857012,0.3225806451612903,0.16682363742295947,0.5137298295927499,0.7575757575757576,0.5774106822882981,0.8890767004411605,0.41935483870967744,0.24547595073865155,0.6092407775079076,0.07142857142857142,0.008770496703527137,0.23503477317459073,0.9393939393939394,0.8484848484848485,1.0,0.36363636363636365,2025-07-01
2025,8,87,21,13,21,1,18,16,21,9,20,11233263,31.0,953404.9363449692,2.202631767411114,1.3634637800294183,3.366956632090317,0.2413793103448276,0.15604897339719523,0.3450022280341708,0.6190476190476191,0.38435439037864594,0.8189283744598268,0.7619047619047619,0.5283401723453787,0.9178241244069774,0.45,0.23057789677592416,0.6847218669594515,0.05555555555555555,0.0014055561673694233,0.27294359967336845,1.0,0.8571428571428571,1.0,0.6190476190476191,2025-08-01
2025,9,122,12,9,11,2,11,9,12,5,10,11233263,30.0,922649.9383983572,1.300601615042753,0.6720398333831676,2.2718892806262483,0.09836065573770492,0.05186499296751112,0.1655133868377898,0.8181818181818182,0.48224414763982737,0.9771688017000404,0.75,0.4281415381218109,0.9451393554720072,0.5,0.18708602844739855,0.8129139715526015,0.18181818181818182,0.022831198299959665,0.5177558523601726,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,2025-09-01
2025,10,122,20,13,20,2,15,17,20,8,19,11233263,31.0,953404.9363449692,2.097744540391537,1.2813568631433705,3.239796305344312,0.16393442622950818,0.10310618900956121,0.2417664911587088,0.65,0.4078114654671719,0.8460907952154588,0.85,0.621073173454686,0.9679290628145363,0.42105263157894735,0.20252143897716277,0.6650021559882646,0.13333333333333333,0.016575913440083627,0.40460269660337206,1.0,0.75,1.0,0.65,2025-10-01
2025,11,112,12,8,12,0,12,5,11,4,11,11233263,30.0,922649.9383983572,1.300601615042753,0.6720398333831676,2.2718892806262483,0.10714285714285714,0.05660159929968909,0.1796787551286936,0.6666666666666666,0.34887550641881554,0.9007539088504167,0.45454545454545453,0.16748809406370715,0.7662064023406548,0.36363636363636365,0.10926344381909814,0.6920952849883228,0.0,0.0,0.2646484693970512,1.0,1.0,0.9166666666666666,0.6666666666666666,2025-11-01
2025,12,66,6,4,4,0,5,5,6,3,4,11233263,31.0,953404.9363449692,0.6293233621174611,0.2309505824389966,1.3697720165561837,0.09090909090909091,0.034097132771268523,0.18744265118647313,1.0,0.3976353643835254,1.0,0.8333333333333334,0.3587654210023252,0.9957892554855106,0.75,0.19412044968324346,0.9936905367902902,0.0,0.0,0.5218237501049814,0.6666666666666666,0.8333333333333334,1.0,1.0,2025-12-01
