health_region_code,id_space,u_model_A,u_model_B,or_A,or_B
31046,202,0.721527264871358,0.549953611244852,2.05757327155906,1.73317261628242
31047,203,0.359717606870997,0.323698138761883,1.43292470932775,1.38223000247869
31048,204,0.539732731995385,0.501834878197742,1.7155482897385,1.65174925055145
31052,207,-0.0559433700741475,-0.0434633743776159,0.945592683217729,0.957467621296326
31053,208,-0.160971991059569,-0.124516067205823,0.851315915229983,0.882924075129581
31055,209,-0.16744888210727,-0.160325757075335,0.845819852712283,0.851866242306601
31057,210,-0.526181896762227,-0.412899205104809,0.590856620000183,0.661728978369526
31058,211,-0.274699784770462,-0.223825297344641,0.759800192577526,0.799454789044474
31059,212,0.316783373942983,0.349910243282427,1.37270517600504,1.4189401834641
31060,213,0.502637361742763,0.294191262502109,1.65307528413442,1.34204056115737
31061,214,0.0291488612824659,0.0458326001218252,1.02957784734689,1.04689914549822
31062,215,0.741288445597993,0.53939150361821,2.09863775385206,1.71496299584475
31064,216,0.190728882643237,0.13064092171885,1.21013131999734,1.13955851712385
31065,217,0.187215792127447,0.150583705090688,1.20588747799946,1.16251260925404
31066,218,-0.0715748723477394,0.0594998038472924,0.930926574327278,1.06130555280156
31067,219,0.400771736633608,0.253245099819342,1.49297643777422,1.28819897548038
31068,220,0.221174387301751,0.159221024760365,1.24754096689877,1.17259709103205
31070,221,0.0980104728862096,-0.0100241375895491,1.10297433637274,0.990025936621059
31071,222,0.0214224045233018,-0.0395058973934638,1.02165351157033,0.961264285020171
31072,223,0.458954873385927,0.182824658267005,1.58241929194659,1.20060387365979
31073,224,0.498415645113688,0.215179936452094,1.64611117930024,1.24008501338968
31074,225,0.268360437545309,0.0970303268589479,1.3078184419413,1.10189379009185
31075,226,0.29555023309029,0.101658961832837,1.34386559461065,1.10700587608931
31076,227,-0.146285958149514,-0.107533450845572,0.863910625575564,0.898046481534188
31077,228,-0.319892446141287,-0.234905148348203,0.726227141404765,0.790645840136116
31078,229,-0.401404805550204,-0.325381506928579,0.669379037836081,0.722251757024922
31079,230,0.0733136016335175,0.108799629012212,1.07606794067072,1.11493892654434
31082,231,-0.485418012071806,-0.405286400290645,0.615439881687611,0.666785815857809
31083,232,0.0694090290669708,0.008575111346409,1.07187454734171,1.008611982931
31084,233,0.365519478731668,0.151457317263181,1.44126251894001,1.16352863816315
31086,235,-0.289872695041689,-0.0686129128489199,0.748358831304485,0.933688028776028
31087,236,-0.471590366362321,-0.304908794263251,0.624009075678242,0.737190607338033
31088,237,-0.184226416009257,-0.0875991777209856,0.831747461564667,0.91612800765718
31089,238,-0.345809982402792,-0.184034175358573,0.707646939703072,0.831907372608093
31090,239,0.198131316100927,0.240448440275431,1.21912247372068,1.27181935748289
31091,240,0.205870038972706,0.0681914976570744,1.22859352434292,1.07057030055469
31092,241,-0.622232505456251,-0.51064739531235,0.536744813284745,0.600106946602365
31093,242,0.0167170997295711,-0.0246611822662142,1.01685761233703,0.975640420310337
31094,243,0.362695663501575,0.265273806665498,1.43719840074847,1.30378791273118
31095,244,0.325859416669757,0.216303101644544,1.38522061625626,1.24147861618897
31096,245,0.0482665618666737,0.0866722223384062,1.04945036149066,1.09053916675114
31097,246,0.617957104647065,0.439417201955842,1.85513432279312,1.55180256742129
31098,247,0.167448809344006,0.132183183430069,1.18228476670304,1.14131737055002
31099,248,0.226636908923871,0.14562671215296,1.25437433311849,1.15676430139119
31100,249,-0.236291030163433,-0.188707419742269,0.789550857377589,0.828028736118254
31101,250,-0.0845200677444571,-0.103040168778057,0.918953213873529,0.902090736871135
31102,251,0.139290102171131,0.148422054405526,1.14945751175931,1.16000237717565
32001,252,-1.62752284999878,-0.625884206630141,0.196415522706968,0.534788355992789
32002,253,-0.233817845289025,0.113900182410643,0.791505979308059,1.12064025969193
32003,254,-0.724010878509956,-0.0260270078517795,0.48480386179502,0.974308775266414
32004,255,-1.108850850013,-0.331070599243737,0.329937891433233,0.718154466088604
33001,256,0.329173296251273,0.387182885956586,1.38981868508766,1.47282582580367
33002,257,0.780073114836273,0.66956367147238,2.1816317693167,1.95338481714253
33003,258,0.477183244912526,0.589098601874483,1.61152872143897,1.80236303628866
33004,259,0.588433948321343,0.462786327928544,1.80116548731422,1.58849388937172
33005,260,1.03998011097761,0.806254236086157,2.8291607445506,2.23950360430109
33006,261,1.32859677446235,1.09611468474991,3.77574145170428,2.99251653749821
33007,262,1.08111961150392,1.13879357364111,2.94797829447721,3.12299842394776
33008,263,1.19871573991771,0.929472692554859,3.31585576590663,2.53317306436091
33009,264,0.165764982260184,0.430304614146364,1.18029567870216,1.53772586526469
35011,265,0.643036515706003,0.767180657991215,1.90224832531977,2.15368570965091
35012,266,0.539866993908333,0.382194514154678,1.71577863799678,1.46549711734362
35013,267,0.323966486261431,0.166647162819332,1.38260097021556,1.1813373720172
35014,268,1.00607641908103,0.759674580495493,2.73484953321052,2.1375804969158
35015,269,0.685726249899513,0.455315730339554,1.98521307291928,1.57667110736061
35016,270,0.734263729108976,0.536044177855386,2.08394707794599,1.70923205304378
35021,271,-0.368092571455671,-0.328157486723125,0.692053114359176,0.720249581026645
35022,272,-0.30003140064625,-0.296651594394076,0.740794958876055,0.743302938164276
35023,273,-0.338414868510871,-0.258382357313285,0.712899466998863,0.772299881138123
