health_region_code,year,deaths,outcome_known,cases,H_region,H_year
26006,2016,0,1,79,0.8289473684210527,1.0
26006,2017,0,4,79,0.8289473684210527,1.0
26006,2018,0,4,79,0.8289473684210527,0.5555555555555556
26006,2019,0,4,79,0.8289473684210527,0.5
26006,2020,0,1,79,0.8289473684210527,1.0
26006,2022,0,4,79,0.8289473684210527,1.0
26006,2023,0,10,79,0.8289473684210527,0.9230769230769231
26006,2024,3,7,79,0.8289473684210527,1.0
26006,2025,1,3,79,0.8289473684210527,0.5
26007,2016,0,1,5,1.0,1.0
26007,2018,1,2,5,1.0,1.0
26007,2021,0,1,5,1.0,1.0
26008,2007,1,7,147,0.9302325581395349,1.0
26008,2008,0,2,147,0.9302325581395349,1.0
26008,2009,2,6,147,0.9302325581395349,1.0
26008,2010,1,34,147,0.9302325581395349,0.7727272727272727
26008,2011,3,6,147,0.9302325581395349,1.0
26008,2012,0,3,147,0.9302325581395349,1.0
26008,2013,1,5,147,0.9302325581395349,1.0
26008,2014,0,1,147,0.9302325581395349,1.0
26008,2015,1,2,147,0.9302325581395349,0.5
26008,2016,0,2,147,0.9302325581395349,1.0
26008,2017,3,8,147,0.9302325581395349,1.0
26008,2018,0,7,147,0.9302325581395349,0.8571428571428571
26008,2019,0,14,147,0.9302325581395349,0.9333333333333333
26008,2020,0,3,147,0.9302325581395349,1.0
26008,2021,0,2,147,0.9302325581395349,1.0
26008,2022,1,15,147,0.9302325581395349,0.9444444444444444
26008,2023,0,5,147,0.9302325581395349,1.0
26008,2024,0,3,147,0.9302325581395349,1.0
26008,2025,3,5,147,0.9302325581395349,1.0
26009,2011,0,1,6,0.6666666666666666,1.0
26009,2019,0,3,6,0.6666666666666666,1.0
26009,2022,0,1,6,0.6666666666666666,0.0
26009,2024,0,1,6,0.6666666666666666,0.0
26010,2007,25,171,3771,0.8302658486707567,0.7988165680473372
26010,2008,10,143,3771,0.8302658486707567,0.7943262411347518
26010,2009,12,157,3771,0.8302658486707567,0.8780487804878049
26010,2010,13,186,3771,0.8302658486707567,0.7065217391304348
26010,2011,35,306,3771,0.8302658486707567,0.8543046357615894
26010,2012,18,93,3771,0.8302658486707567,0.872093023255814
26010,2013,12,146,3771,0.8302658486707567,0.8548387096774194
26010,2014,22,192,3771,0.8302658486707567,0.7119565217391305
26010,2015,21,129,3771,0.8302658486707567,0.9186991869918699
26010,2016,19,143,3771,0.8302658486707567,0.8473282442748091
26010,2017,26,191,3771,0.8302658486707567,0.865979381443299
26010,2018,21,158,3771,0.8302658486707567,0.84375
26010,2019,30,188,3771,0.8302658486707567,0.8775510204081632
26010,2020,20,60,3771,0.8302658486707567,0.864406779661017
26010,2021,25,124,3771,0.8302658486707567,0.888
26010,2022,63,492,3771,0.8302658486707567,0.7744034707158352
26010,2023,30,190,3771,0.8302658486707567,0.8563829787234043
26010,2024,29,192,3771,0.8302658486707567,0.8601036269430051
26010,2025,37,245,3771,0.8302658486707567,0.8619246861924686
26011,2008,0,1,5,0.8,1.0
26011,2010,0,1,5,0.8,1.0
26011,2017,0,1,5,0.8,1.0
26011,2020,0,1,5,0.8,0.0
26012,2007,1,1,3,0.6666666666666666,1.0
26012,2010,1,1,3,0.6666666666666666,1.0
26012,2024,0,1,3,0.6666666666666666,0.0
27001,2007,5,39,743,0.8766937669376694,1.0
27001,2008,4,53,743,0.8766937669376694,0.828125
27001,2009,4,52,743,0.8766937669376694,0.8813559322033898
27001,2010,1,38,743,0.8766937669376694,0.8333333333333334
27001,2011,6,64,743,0.8766937669376694,0.9117647058823529
27001,2012,6,30,743,0.8766937669376694,0.78125
27001,2013,5,36,743,0.8766937669376694,0.8333333333333334
27001,2014,6,53,743,0.8766937669376694,0.7818181818181819
27001,2015,2,20,743,0.8766937669376694,0.782608695652174
27001,2016,3,13,743,0.8766937669376694,0.9230769230769231
27001,2017,7,55,743,0.8766937669376694,0.8148148148148148
27001,2018,3,32,743,0.8766937669376694,0.9428571428571428
27001,2019,4,38,743,0.8766937669376694,0.9230769230769231
27001,2020,4,28,743,0.8766937669376694,0.9629629629629629
27001,2021,2,18,743,0.8766937669376694,0.9
27001,2022,11,49,743,0.8766937669376694,0.9183673469387755
27001,2023,6,31,743,0.8766937669376694,0.9375
27001,2024,5,25,743,0.8766937669376694,0.8846153846153846
27001,2025,8,24,743,0.8766937669376694,0.92
27002,2007,1,2,34,0.7419354838709677,1.0
27002,2008,0,1,34,0.7419354838709677,1.0
27002,2009,0,1,34,0.7419354838709677,0.0
27002,2010,0,3,34,0.7419354838709677,0.6666666666666666
27002,2011,0,5,34,0.7419354838709677,0.8
27002,2012,0,2,34,0.7419354838709677,0.3333333333333333
27002,2013,0,1,34,0.7419354838709677,0.0
27002,2014,0,1,34,0.7419354838709677,1.0
27002,2015,0,1,34,0.7419354838709677,1.0
27002,2017,0,1,34,0.7419354838709677,1.0
27002,2018,0,2,34,0.7419354838709677,1.0
27002,2019,0,2,34,0.7419354838709677,1.0
27002,2020,0,1,34,0.7419354838709677,1.0
27002,2021,0,2,34,0.7419354838709677,1.0
27002,2023,0,3,34,0.7419354838709677,0.3333333333333333
27002,2025,0,1,34,0.7419354838709677,1.0
27003,2008,1,3,89,0.875,1.0
27003,2009,0,3,89,0.875,1.0
27003,2010,1,10,89,0.875,0.5
27003,2011,0,1,89,0.875,1.0
27003,2012,0,1,89,0.875,0.5
27003,2013,0,4,89,0.875,1.0
27003,2014,0,3,89,0.875,1.0
27003,2015,0,1,89,0.875,1.0
27003,2016,0,1,89,0.875,1.0
27003,2017,2,4,89,0.875,1.0
27003,2018,2,4,89,0.875,1.0
27003,2019,1,8,89,0.875,1.0
27003,2021,1,2,89,0.875,1.0
27003,2022,2,21,89,0.875,0.9523809523809523
27003,2023,1,10,89,0.875,0.7272727272727273
27003,2024,0,3,89,0.875,1.0
27004,2008,0,3,88,0.872093023255814,0.6666666666666666
27004,2009,1,6,88,0.872093023255814,1.0
27004,2010,1,7,88,0.872093023255814,0.7777777777777778
27004,2011,0,3,88,0.872093023255814,1.0
27004,2012,3,6,88,0.872093023255814,1.0
27004,2013,1,5,88,0.872093023255814,0.8333333333333334
27004,2014,0,1,88,0.872093023255814,1.0
27004,2015,0,4,88,0.872093023255814,0.8333333333333334
27004,2017,1,9,88,0.872093023255814,0.8571428571428571
27004,2018,3,6,88,0.872093023255814,0.7142857142857143
27004,2019,0,3,88,0.872093023255814,1.0
27004,2021,0,1,88,0.872093023255814,1.0
27004,2022,0,9,88,0.872093023255814,0.8888888888888888
27004,2023,0,5,88,0.872093023255814,1.0
27004,2024,1,3,88,0.872093023255814,0.8
27004,2025,0,1,88,0.872093023255814,0.0
27005,2009,0,4,12,1.0,1.0
27005,2014,0,3,12,1.0,1.0
27005,2018,0,1,12,1.0,1.0
27005,2019,1,1,12,1.0,1.0
27005,2023,0,1,12,1.0,1.0
27005,2024,0,1,12,1.0,1.0
27006,2008,0,1,28,0.9285714285714286,1.0
27006,2009,0,1,28,0.9285714285714286,1.0
27006,2010,0,2,28,0.9285714285714286,1.0
27006,2011,1,4,28,0.9285714285714286,1.0
27006,2012,0,4,28,0.9285714285714286,1.0
27006,2013,0,2,28,0.9285714285714286,0.0
27006,2014,0,2,28,0.9285714285714286,1.0
27006,2016,0,1,28,0.9285714285714286,1.0
27006,2017,1,2,28,0.9285714285714286,1.0
27006,2018,0,2,28,0.9285714285714286,1.0
27006,2019,0,3,28,0.9285714285714286,1.0
27006,2022,0,2,28,0.9285714285714286,1.0
27006,2024,0,1,28,0.9285714285714286,1.0
27007,2007,0,3,14,0.6923076923076923,0.5
27007,2008,0,1,14,0.6923076923076923,0.5
27007,2010,0,1,14,0.6923076923076923,1.0
27007,2011,0,1,14,0.6923076923076923,1.0
27007,2012,0,1,14,0.6923076923076923,1.0
27007,2014,0,1,14,0.6923076923076923,1.0
27007,2015,0,1,14,0.6923076923076923,0.0
27007,2019,0,2,14,0.6923076923076923,1.0
27008,2007,0,1,9,0.8888888888888888,1.0
27008,2008,0,2,9,0.8888888888888888,1.0
27008,2009,0,1,9,0.8888888888888888,1.0
27008,2011,0,1,9,0.8888888888888888,1.0
27008,2013,0,2,9,0.8888888888888888,1.0
27008,2021,0,1,9,0.8888888888888888,1.0
27009,2010,0,1,8,0.5,0.0
27009,2013,1,3,8,0.5,0.6666666666666666
27009,2015,0,1,8,0.5,0.0
27009,2023,1,1,8,0.5,1.0
27010,2008,0,1,9,1.0,1.0
27010,2013,1,1,9,1.0,1.0
27010,2022,1,2,9,1.0,1.0
27010,2024,0,1,9,1.0,1.0
28001,2007,9,45,420,0.946987951807229,0.9183673469387755
28001,2008,9,36,420,0.946987951807229,0.972972972972973
28001,2009,10,33,420,0.946987951807229,1.0
28001,2010,9,43,420,0.946987951807229,0.9285714285714286
28001,2011,11,31,420,0.946987951807229,0.9354838709677419
28001,2012,5,16,420,0.946987951807229,0.8888888888888888
28001,2013,4,15,420,0.946987951807229,0.9333333333333333
28001,2014,6,23,420,0.946987951807229,0.875
28001,2015,6,17,420,0.946987951807229,0.9411764705882353
28001,2016,1,10,420,0.946987951807229,1.0
28001,2017,5,20,420,0.946987951807229,0.9523809523809523
28001,2018,2,9,420,0.946987951807229,1.0
28001,2019,2,12,420,0.946987951807229,1.0
28001,2020,4,8,420,0.946987951807229,0.8888888888888888
28001,2021,2,8,420,0.946987951807229,0.875
28001,2022,6,18,420,0.946987951807229,0.9583333333333334
28001,2023,3,17,420,0.946987951807229,1.0
28001,2024,3,14,420,0.946987951807229,0.9375
28001,2025,3,17,420,0.946987951807229,1.0
28002,2007,1,1,20,0.9,1.0
28002,2008,0,2,20,0.9,1.0
28002,2009,0,1,20,0.9,1.0
28002,2010,0,1,20,0.9,1.0
28002,2011,0,2,20,0.9,1.0
28002,2013,1,1,20,0.9,1.0
28002,2014,0,2,20,0.9,0.5
28002,2015,0,1,20,0.9,1.0
28002,2017,0,3,20,0.9,1.0
28002,2019,0,1,20,0.9,1.0
28002,2022,0,1,20,0.9,1.0
28002,2024,1,1,20,0.9,1.0
28002,2025,0,1,20,0.9,0.5
28003,2007,0,1,33,0.9354838709677419,0.0
28003,2008,1,1,33,0.9354838709677419,1.0
28003,2009,0,2,33,0.9354838709677419,1.0
28003,2010,1,2,33,0.9354838709677419,1.0
28003,2011,1,1,33,0.9354838709677419,1.0
28003,2012,0,1,33,0.9354838709677419,
28003,2013,1,1,33,0.9354838709677419,1.0
28003,2014,1,1,33,0.9354838709677419,1.0
28003,2015,1,2,33,0.9354838709677419,1.0
28003,2018,0,4,33,0.9354838709677419,1.0
28003,2022,0,2,33,0.9354838709677419,1.0
28003,2023,1,1,33,0.9354838709677419,1.0
28004,2007,2,3,21,0.9523809523809523,1.0
28004,2008,1,3,21,0.9523809523809523,1.0
28004,2009,1,1,21,0.9523809523809523,1.0
28004,2010,0,2,21,0.9523809523809523,1.0
28004,2011,2,3,21,0.9523809523809523,1.0
28004,2013,1,1,21,0.9523809523809523,1.0
28004,2018,0,1,21,0.9523809523809523,0.0
28004,2019,0,2,21,0.9523809523809523,1.0
28004,2024,0,1,21,0.9523809523809523,1.0
28005,2010,0,1,7,0.8571428571428571,1.0
28005,2011,0,1,7,0.8571428571428571,0.0
28005,2012,1,1,7,0.8571428571428571,1.0
28005,2015,1,1,7,0.8571428571428571,1.0
28005,2023,0,1,7,0.8571428571428571,1.0
28005,2024,1,1,7,0.8571428571428571,1.0
28006,2007,8,23,212,0.9666666666666667,0.9583333333333334
28006,2008,1,23,212,0.9666666666666667,0.8636363636363636
28006,2009,5,15,212,0.9666666666666667,1.0
28006,2010,1,15,212,0.9666666666666667,1.0
28006,2011,2,11,212,0.9666666666666667,0.9090909090909091
28006,2012,5,14,212,0.9666666666666667,1.0
28006,2013,5,12,212,0.9666666666666667,0.9166666666666666
28006,2014,3,10,212,0.9666666666666667,1.0
28006,2015,3,13,212,0.9666666666666667,1.0
28006,2016,0,6,212,0.9666666666666667,0.8333333333333334
28006,2017,1,10,212,0.9666666666666667,1.0
28006,2018,1,5,212,0.9666666666666667,1.0
28006,2019,3,8,212,0.9666666666666667,1.0
28006,2020,1,3,212,0.9666666666666667,1.0
28006,2021,1,5,212,0.9666666666666667,1.0
28006,2022,2,9,212,0.9666666666666667,1.0
28006,2023,3,11,212,0.9666666666666667,1.0
28006,2024,1,6,212,0.9666666666666667,1.0
28006,2025,1,4,212,0.9666666666666667,1.0
28007,2007,0,4,36,0.9722222222222222,0.75
28007,2008,0,4,36,0.9722222222222222,1.0
28007,2009,0,4,36,0.9722222222222222,1.0
28007,2010,1,6,36,0.9722222222222222,1.0
28007,2011,1,1,36,0.9722222222222222,1.0
28007,2013,0,1,36,0.9722222222222222,1.0
28007,2014,2,3,36,0.9722222222222222,1.0
28007,2015,4,6,36,0.9722222222222222,1.0
28007,2016,1,1,36,0.9722222222222222,1.0
28007,2018,0,1,36,0.9722222222222222,1.0
28007,2021,0,1,36,0.9722222222222222,1.0
28007,2023,1,1,36,0.9722222222222222,1.0
28007,2025,1,3,36,0.9722222222222222,1.0
29001,2010,0,2,14,1.0,1.0
29001,2011,0,3,14,1.0,1.0
29001,2013,1,1,14,1.0,1.0
29001,2014,0,1,14,1.0,1.0
29001,2015,0,1,14,1.0,1.0
29001,2017,0,1,14,1.0,1.0
29001,2020,0,1,14,1.0,1.0
29001,2024,0,1,14,1.0,1.0
29002,2018,0,1,5,0.8,1.0
29002,2019,0,1,5,0.8,0.6666666666666666
29003,2015,0,1,4,0.0,0.0
29003,2018,0,2,4,0.0,0.0
29003,2019,0,1,4,0.0,0.0
29004,2007,1,4,107,0.9595959595959596,1.0
29004,2008,0,1,107,0.9595959595959596,0.0
29004,2009,0,8,107,0.9595959595959596,1.0
29004,2010,2,13,107,0.9595959595959596,1.0
29004,2011,0,9,107,0.9595959595959596,1.0
29004,2012,0,7,107,0.9595959595959596,1.0
29004,2013,0,4,107,0.9595959595959596,0.8
29004,2014,1,6,107,0.9595959595959596,0.8333333333333334
29004,2015,2,3,107,0.9595959595959596,1.0
29004,2018,0,1,107,0.9595959595959596,1.0
29004,2019,1,5,107,0.9595959595959596,1.0
29004,2021,1,5,107,0.9595959595959596,1.0
29004,2022,1,5,107,0.9595959595959596,1.0
29004,2023,2,6,107,0.9595959595959596,1.0
29004,2024,2,6,107,0.9595959595959596,1.0
29004,2025,2,8,107,0.9595959595959596,0.9
29005,2007,0,1,19,0.8333333333333334,1.0
29005,2008,0,1,19,0.8333333333333334,0.0
29005,2009,0,1,19,0.8333333333333334,1.0
29005,2010,0,2,19,0.8333333333333334,1.0
29005,2011,0,1,19,0.8333333333333334,1.0
29005,2012,0,2,19,0.8333333333333334,0.6666666666666666
29005,2015,0,1,19,0.8333333333333334,0.0
29005,2017,0,3,19,0.8333333333333334,1.0
29005,2020,1,2,19,0.8333333333333334,1.0
29005,2022,0,1,19,0.8333333333333334,1.0
29005,2023,0,2,19,0.8333333333333334,1.0
29006,2007,1,3,62,0.85,0.6666666666666666
29006,2008,1,3,62,0.85,1.0
29006,2009,0,1,62,0.85,1.0
29006,2010,1,1,62,0.85,1.0
29006,2011,1,4,62,0.85,1.0
29006,2012,2,3,62,0.85,1.0
29006,2013,0,6,62,0.85,1.0
29006,2014,1,2,62,0.85,1.0
29006,2015,0,1,62,0.85,1.0
29006,2016,0,2,62,0.85,0.5
29006,2017,0,3,62,0.85,0.5
29006,2018,0,2,62,0.85,1.0
29006,2019,1,3,62,0.85,0.6666666666666666
29006,2021,0,2,62,0.85,1.0
29006,2022,0,4,62,0.85,1.0
29006,2023,2,4,62,0.85,1.0
29006,2024,0,5,62,0.85,0.4
29006,2025,0,2,62,0.85,1.0
29007,2008,0,1,8,0.5,0.0
29007,2010,0,2,8,0.5,1.0
29007,2013,1,3,8,0.5,0.6666666666666666
29007,2020,0,1,8,0.5,0.0
29008,2008,0,1,3,0.3333333333333333,1.0
29008,2015,0,1,3,0.3333333333333333,0.0
29008,2019,0,1,3,0.3333333333333333,0.0
29009,2007,2,24,211,0.9567307692307693,0.8636363636363636
29009,2008,1,24,211,0.9567307692307693,0.9166666666666666
29009,2009,5,16,211,0.9567307692307693,1.0
29009,2010,3,9,211,0.9567307692307693,1.0
29009,2011,2,17,211,0.9567307692307693,1.0
29009,2012,1,8,211,0.9567307692307693,1.0
29009,2013,0,17,211,0.9567307692307693,1.0
29009,2014,3,14,211,0.9567307692307693,0.9375
29009,2015,1,6,211,0.9567307692307693,1.0
29009,2016,0,4,211,0.9567307692307693,1.0
29009,2017,0,5,211,0.9567307692307693,1.0
29009,2018,2,5,211,0.9567307692307693,1.0
29009,2019,0,8,211,0.9567307692307693,1.0
29009,2020,1,1,211,0.9567307692307693,1.0
29009,2021,0,2,211,0.9567307692307693,1.0
29009,2022,0,8,211,0.9567307692307693,0.6666666666666666
29009,2023,1,9,211,0.9567307692307693,1.0
29009,2024,2,15,211,0.9567307692307693,1.0
29009,2025,0,2,211,0.9567307692307693,1.0
29010,2008,0,1,9,0.8888888888888888,1.0
29010,2017,0,1,9,0.8888888888888888,1.0
29010,2021,0,1,9,0.8888888888888888,1.0
29010,2022,0,1,9,0.8888888888888888,0.0
29010,2023,0,1,9,0.8888888888888888,1.0
29010,2024,0,1,9,0.8888888888888888,1.0
29011,2020,0,1,2,1.0,1.0
29012,2007,2,4,139,0.9172932330827067,1.0
29012,2008,0,4,139,0.9172932330827067,1.0
29012,2009,6,14,139,0.9172932330827067,1.0
29012,2010,4,22,139,0.9172932330827067,1.0
29012,2011,3,8,139,0.9172932330827067,1.0
29012,2012,0,2,139,0.9172932330827067,1.0
29012,2013,2,7,139,0.9172932330827067,1.0
29012,2014,3,15,139,0.9172932330827067,1.0
29012,2015,2,4,139,0.9172932330827067,1.0
29012,2016,1,3,139,0.9172932330827067,1.0
29012,2017,0,4,139,0.9172932330827067,0.5
29012,2018,1,1,139,0.9172932330827067,1.0
29012,2019,0,2,139,0.9172932330827067,1.0
29012,2020,1,2,139,0.9172932330827067,1.0
29012,2021,2,5,139,0.9172932330827067,0.6
29012,2022,1,17,139,0.9172932330827067,0.6470588235294118
29012,2023,0,4,139,0.9172932330827067,1.0
29012,2024,0,10,139,0.9172932330827067,0.9
29012,2025,0,2,139,0.9172932330827067,1.0
29013,2013,0,1,5,0.75,1.0
29013,2015,0,1,5,0.75,1.0
29013,2021,1,1,5,0.75,
29013,2022,0,1,5,0.75,0.0
29013,2025,0,1,5,0.75,1.0
29014,2007,1,1,6,0.6666666666666666,1.0
29014,2020,0,1,6,0.6666666666666666,1.0
29014,2021,0,1,6,0.6666666666666666,0.0
29015,2008,1,1,47,0.9361702127659575,1.0
29015,2010,0,1,47,0.9361702127659575,1.0
29015,2011,0,3,47,0.9361702127659575,1.0
29015,2012,0,3,47,0.9361702127659575,1.0
29015,2013,0,2,47,0.9361702127659575,1.0
29015,2014,0,3,47,0.9361702127659575,1.0
29015,2015,0,1,47,0.9361702127659575,1.0
29015,2016,0,1,47,0.9361702127659575,0.5
29015,2017,0,1,47,0.9361702127659575,1.0
29015,2018,0,1,47,0.9361702127659575,1.0
29015,2019,0,2,47,0.9361702127659575,1.0
29015,2020,1,4,47,0.9361702127659575,1.0
29015,2021,0,2,47,0.9361702127659575,1.0
29015,2022,2,8,47,0.9361702127659575,1.0
29015,2023,0,4,47,0.9361702127659575,0.8
29015,2024,0,2,47,0.9361702127659575,0.6666666666666666
29015,2025,0,3,47,0.9361702127659575,1.0
29016,2007,0,1,6,1.0,1.0
29016,2014,0,1,6,1.0,1.0
29016,2016,0,1,6,1.0,1.0
29016,2017,0,1,6,1.0,1.0
29016,2023,0,1,6,1.0,1.0
29017,2007,0,1,2,0.5,1.0
29017,2008,0,1,2,0.5,0.0
29018,2007,1,8,71,0.9436619718309859,0.625
29018,2008,2,5,71,0.9436619718309859,1.0
29018,2009,0,4,71,0.9436619718309859,1.0
29018,2010,1,2,71,0.9436619718309859,1.0
29018,2011,4,10,71,0.9436619718309859,1.0
29018,2012,4,10,71,0.9436619718309859,1.0
29018,2013,1,5,71,0.9436619718309859,1.0
29018,2014,0,1,71,0.9436619718309859,1.0
29018,2016,0,1,71,0.9436619718309859,1.0
29018,2018,0,2,71,0.9436619718309859,1.0
29018,2019,0,2,71,0.9436619718309859,1.0
29018,2020,0,1,71,0.9436619718309859,1.0
29018,2022,1,7,71,0.9436619718309859,0.8571428571428571
29018,2023,0,3,71,0.9436619718309859,1.0
29018,2024,0,3,71,0.9436619718309859,1.0
29018,2025,2,4,71,0.9436619718309859,1.0
29019,2007,1,1,6,0.8333333333333334,1.0
29019,2010,0,1,6,0.8333333333333334,1.0
29019,2016,0,1,6,0.8333333333333334,0.0
29019,2017,0,1,6,0.8333333333333334,1.0
29019,2019,0,1,6,0.8333333333333334,1.0
29019,2024,0,1,6,0.8333333333333334,1.0
29020,2007,11,63,1377,0.9580265095729014,1.0
29020,2008,12,66,1377,0.9580265095729014,0.9523809523809523
29020,2009,13,81,1377,0.9580265095729014,1.0
29020,2010,18,132,1377,0.9580265095729014,0.9852941176470589
29020,2011,9,96,1377,0.9580265095729014,0.9433962264150944
29020,2012,4,47,1377,0.9580265095729014,0.96
29020,2013,19,114,1377,0.9580265095729014,0.9596774193548387
29020,2014,6,57,1377,0.9580265095729014,0.9354838709677419
29020,2015,15,81,1377,0.9580265095729014,0.9534883720930233
29020,2016,8,29,1377,0.9580265095729014,0.8611111111111112
29020,2017,5,38,1377,0.9580265095729014,1.0
29020,2018,6,38,1377,0.9580265095729014,0.9565217391304348
29020,2019,10,46,1377,0.9580265095729014,0.9622641509433962
29020,2020,8,36,1377,0.9580265095729014,0.926829268292683
29020,2021,10,42,1377,0.9580265095729014,0.9318181818181818
29020,2022,18,56,1377,0.9580265095729014,0.9285714285714286
29020,2023,7,63,1377,0.9580265095729014,0.925
29020,2024,11,72,1377,0.9580265095729014,0.9662921348314607
29020,2025,13,54,1377,0.9580265095729014,0.9696969696969697
29021,2020,0,1,2,1.0,1.0
29022,2007,0,6,34,0.9393939393939394,1.0
29022,2008,0,2,34,0.9393939393939394,0.5
29022,2009,0,2,34,0.9393939393939394,1.0
29022,2010,0,2,34,0.9393939393939394,1.0
29022,2011,0,1,34,0.9393939393939394,0.0
29022,2012,0,1,34,0.9393939393939394,1.0
29022,2013,0,3,34,0.9393939393939394,1.0
29022,2014,0,1,34,0.9393939393939394,1.0
29022,2015,0,3,34,0.9393939393939394,1.0
29022,2018,0,1,34,0.9393939393939394,1.0
29022,2019,0,1,34,0.9393939393939394,1.0
29022,2020,0,1,34,0.9393939393939394,1.0
29022,2021,0,1,34,0.9393939393939394,1.0
29022,2022,0,1,34,0.9393939393939394,1.0
29022,2023,0,1,34,0.9393939393939394,1.0
29022,2025,0,1,34,0.9393939393939394,1.0
29023,2021,0,1,3,0.3333333333333333,0.0
29024,2019,0,1,2,1.0,1.0
29025,2011,2,2,12,1.0,1.0
29025,2015,0,3,12,1.0,1.0
29025,2025,0,1,12,1.0,1.0
29026,2007,0,2,13,0.6153846153846154,0.5
29026,2010,0,2,13,0.6153846153846154,1.0
29026,2012,0,1,13,0.6153846153846154,0.0
29026,2013,0,2,13,0.6153846153846154,0.0
29026,2015,1,1,13,0.6153846153846154,1.0
29026,2017,0,1,13,0.6153846153846154,1.0
29026,2018,1,1,13,0.6153846153846154,1.0
29026,2019,0,2,13,0.6153846153846154,0.5
29026,2025,0,1,13,0.6153846153846154,1.0
29027,2008,2,2,45,0.9111111111111111,1.0
29027,2009,1,3,45,0.9111111111111111,1.0
29027,2010,0,1,45,0.9111111111111111,1.0
29027,2011,0,1,45,0.9111111111111111,1.0
29027,2012,0,1,45,0.9111111111111111,1.0
29027,2013,0,4,45,0.9111111111111111,0.25
29027,2014,0,4,45,0.9111111111111111,1.0
29027,2015,0,7,45,0.9111111111111111,1.0
29027,2017,1,2,45,0.9111111111111111,1.0
29027,2018,0,4,45,0.9111111111111111,1.0
29027,2019,0,2,45,0.9111111111111111,1.0
29027,2022,1,5,45,0.9111111111111111,0.8333333333333334
29027,2023,1,2,45,0.9111111111111111,1.0
29027,2024,1,3,45,0.9111111111111111,1.0
29028,2009,1,1,16,0.7333333333333333,1.0
29028,2010,0,1,16,0.7333333333333333,0.0
29028,2011,0,1,16,0.7333333333333333,1.0
29028,2013,0,1,16,0.7333333333333333,1.0
29028,2014,0,3,16,0.7333333333333333,0.0
29028,2019,0,2,16,0.7333333333333333,1.0
29028,2020,0,1,16,0.7333333333333333,1.0
29028,2023,1,1,16,0.7333333333333333,1.0
29028,2024,0,1,16,0.7333333333333333,1.0
29028,2025,1,1,16,0.7333333333333333,1.0
31001,2010,0,1,24,0.7391304347826086,1.0
31001,2014,0,1,24,0.7391304347826086,1.0
31001,2015,0,1,24,0.7391304347826086,0.6666666666666666
31001,2016,0,4,24,0.7391304347826086,0.75
31001,2017,0,1,24,0.7391304347826086,1.0
31001,2018,0,1,24,0.7391304347826086,1.0
31001,2020,0,3,24,0.7391304347826086,0.3333333333333333
31001,2021,0,2,24,0.7391304347826086,0.5
31001,2022,0,1,24,0.7391304347826086,0.0
31001,2024,0,3,24,0.7391304347826086,1.0
31001,2025,0,2,24,0.7391304347826086,1.0
31002,2009,0,1,12,0.5,0.0
31002,2011,0,2,12,0.5,1.0
31002,2014,0,1,12,0.5,0.0
31002,2016,0,1,12,0.5,0.0
31002,2019,1,2,12,0.5,0.6666666666666666
31002,2021,0,2,12,0.5,0.5
31002,2023,0,1,12,0.5,0.0
31002,2024,0,1,12,0.5,1.0
31003,2007,0,5,137,0.6814814814814815,0.8
31003,2008,0,2,137,0.6814814814814815,1.0
31003,2009,0,5,137,0.6814814814814815,0.8
31003,2010,1,4,137,0.6814814814814815,1.0
31003,2012,1,4,137,0.6814814814814815,1.0
31003,2013,0,7,137,0.6814814814814815,0.8571428571428571
31003,2014,0,10,137,0.6814814814814815,0.8
31003,2015,0,10,137,0.6814814814814815,0.8
31003,2016,0,6,137,0.6814814814814815,0.375
31003,2017,0,5,137,0.6814814814814815,0.4
31003,2018,1,20,137,0.6814814814814815,0.75
31003,2019,0,6,137,0.6814814814814815,0.5555555555555556
31003,2020,0,9,137,0.6814814814814815,0.6666666666666666
31003,2021,0,6,137,0.6814814814814815,0.7142857142857143
31003,2022,0,3,137,0.6814814814814815,0.75
31003,2023,0,13,137,0.6814814814814815,0.5384615384615384
31003,2024,0,7,137,0.6814814814814815,0.3333333333333333
31003,2025,1,4,137,0.6814814814814815,0.4
31004,2009,0,1,12,0.4166666666666667,1.0
31004,2012,0,1,12,0.4166666666666667,0.0
31004,2019,0,1,12,0.4166666666666667,0.0
31004,2020,0,1,12,0.4166666666666667,0.0
31004,2021,0,1,12,0.4166666666666667,1.0
31004,2023,0,2,12,0.4166666666666667,0.6666666666666666
31004,2025,1,2,12,0.4166666666666667,0.5
31006,2007,0,1,33,0.6060606060606061,1.0
31006,2009,0,2,33,0.6060606060606061,1.0
31006,2010,0,2,33,0.6060606060606061,0.5
31006,2012,0,1,33,0.6060606060606061,1.0
31006,2015,0,1,33,0.6060606060606061,1.0
31006,2016,0,5,33,0.6060606060606061,0.4
31006,2017,1,5,33,0.6060606060606061,0.4
31006,2018,0,2,33,0.6060606060606061,1.0
31006,2019,0,4,33,0.6060606060606061,0.5
31006,2020,0,2,33,0.6060606060606061,0.5
31006,2021,1,2,33,0.6060606060606061,1.0
31006,2023,0,1,33,0.6060606060606061,1.0
31006,2024,0,3,33,0.6060606060606061,0.6666666666666666
31006,2025,0,2,33,0.6060606060606061,0.0
31007,2007,0,3,149,0.6180555555555556,0.3333333333333333
31007,2009,0,5,149,0.6180555555555556,0.8
31007,2010,0,5,149,0.6180555555555556,0.8
31007,2011,0,2,149,0.6180555555555556,0.3333333333333333
